Pos	Weights	Type
257	5484272499.23	A. tumefaciens
254	5656780517.79	A. tumefaciens
255	5727940075.44	A. tumefaciens
603	4803000597.83	A. tumefaciens
156	6113657223.17	A. tumefaciens
939	2972663566.6	A. tumefaciens
731	2547997342.8	A. tumefaciens
730	2587889822.09	A. tumefaciens
733	2793686497.35	A. tumefaciens
732	2620235075.57	A. tumefaciens
735	2717944695.45	A. tumefaciens
734	2785195868.31	A. tumefaciens
508	4360409712.73	A. tumefaciens
509	4373617357.9	A. tumefaciens
506	4441003302.65	A. tumefaciens
507	4446798493.9	A. tumefaciens
504	4550303305.03	A. tumefaciens
505	4611894058.53	A. tumefaciens
502	4531435240.5	A. tumefaciens
503	4599899360.36	A. tumefaciens
500	4411757802.63	A. tumefaciens
501	4479952378.71	A. tumefaciens
630	3461211666.02	A. tumefaciens
631	3373070850.29	A. tumefaciens
632	3261479725.79	A. tumefaciens
633	3270913758.05	A. tumefaciens
634	3207166654.32	A. tumefaciens
635	3125494889.29	A. tumefaciens
636	3143284778.7	A. tumefaciens
637	3204066900.86	A. tumefaciens
638	3269700811.05	A. tumefaciens
639	3519567894.17	A. tumefaciens
467	5418773360.94	A. tumefaciens
927	3798006617.87	A. tumefaciens
461	5596941798.85	A. tumefaciens
39	2223466632.89	A. tumefaciens
463	5574973980.86	A. tumefaciens
462	5638047225.15	A. tumefaciens
38	2283574895.61	A. tumefaciens
168	5071196657.93	A. tumefaciens
169	4995724399.81	A. tumefaciens
164	5299095923.07	A. tumefaciens
165	5269580879.27	A. tumefaciens
166	5063649432.12	A. tumefaciens
167	5082787040.43	A. tumefaciens
160	5677131073.1	A. tumefaciens
161	5438989144.36	A. tumefaciens
162	5465404434.7	A. tumefaciens
163	5377533162.75	A. tumefaciens
964	3036545442.22	A. tumefaciens
965	2983580089.65	A. tumefaciens
966	3031289338.53	A. tumefaciens
967	3081963568.98	A. tumefaciens
960	2626569354.37	A. tumefaciens
961	3336412896.35	A. tumefaciens
962	3160400808.66	A. tumefaciens
963	2975898091.95	A. tumefaciens
968	3065790942.24	A. tumefaciens
969	3148406110.5	A. tumefaciens
935	3644501435.73	A. tumefaciens
934	3232368997.66	A. tumefaciens
908	3362693414.8	A. tumefaciens
909	3234794891.67	A. tumefaciens
878	1812277598.04	A. tumefaciens
879	1857426181.02	A. tumefaciens
876	1764972664.83	A. tumefaciens
877	1760929508.15	A. tumefaciens
874	2124274522.22	A. tumefaciens
875	1781010519.68	A. tumefaciens
872	2734791181.64	A. tumefaciens
873	2648402400.47	A. tumefaciens
870	2818754068.79	A. tumefaciens
871	2813632736.99	A. tumefaciens
9	750275108.82	A. tumefaciens
890	3158783545.99	A. tumefaciens
891	3110939525.22	A. tumefaciens
892	3165387368.58	A. tumefaciens
893	3146519304.05	A. tumefaciens
894	3176438663.51	A. tumefaciens
895	3242072573.7	A. tumefaciens
896	3221722018.38	A. tumefaciens
897	3159861721.11	A. tumefaciens
898	3144093410.04	A. tumefaciens
899	3189107221.13	A. tumefaciens
439	6017160550.3	A. tumefaciens
436	6066891377.52	A. tumefaciens
437	5881445257.57	A. tumefaciens
357	6396004331.67	A. tumefaciens
356	6616491142.88	A. tumefaciens
809	3312019184.35	A. tumefaciens
808	3294229294.93	A. tumefaciens
353	6193576953.65	A. tumefaciens
352	5868237612.4	A. tumefaciens
351	5983467577.92	A. tumefaciens
350	6142767951.31	A. tumefaciens
803	3307706483.88	A. tumefaciens
802	3340051737.36	A. tumefaciens
801	3336412896.35	A. tumefaciens
800	3350429172.85	A. tumefaciens
807	3287625472.35	A. tumefaciens
806	3274956914.74	A. tumefaciens
805	3244902783.38	A. tumefaciens
804	3243959380.15	A. tumefaciens
216	4976856335.28	A. tumefaciens
217	4928203683.17	A. tumefaciens
768	2306216573.04	A. tumefaciens
769	2402848017.81	A. tumefaciens
212	4754482717.61	A. tumefaciens
213	4960009849.1	A. tumefaciens
210	4902462252.28	A. tumefaciens
211	4710277537.86	A. tumefaciens
762	2080743201.92	A. tumefaciens
763	2149342093.67	A. tumefaciens
760	2121579084.43	A. tumefaciens
761	2141255780.3	A. tumefaciens
766	2239639259.63	A. tumefaciens
767	2329532109.93	A. tumefaciens
764	2227779333.36	A. tumefaciens
765	2187752082.18	A. tumefaciens
957	1919960337.75	A. tumefaciens
956	1226828510.08	A. tumefaciens
438	5904221706.9	A. tumefaciens
289	2952986870.73	A. tumefaciens
288	3023607340.83	A. tumefaciens
4	590166104.1	A. tumefaciens
281	3443152232.83	A. tumefaciens
280	3483314255.9	A. tumefaciens
283	3388839161.36	A. tumefaciens
282	3465524366.48	A. tumefaciens
285	3191802658.92	A. tumefaciens
284	3221452474.61	A. tumefaciens
287	3096788476.82	A. tumefaciens
286	3181290451.54	A. tumefaciens
678	3199619428.51	A. tumefaciens
679	3207436198.1	A. tumefaciens
674	3317544831.82	A. tumefaciens
675	3432640025.45	A. tumefaciens
676	3265253338.69	A. tumefaciens
677	3223743596.73	A. tumefaciens
670	3586819067.03	A. tumefaciens
671	3425227571.52	A. tumefaciens
672	3348272822.62	A. tumefaciens
673	3339916965.47	A. tumefaciens
263	4103804035.13	A. tumefaciens
262	4928338455.06	A. tumefaciens
261	5138313058.9	A. tumefaciens
260	5515674349.48	A. tumefaciens
267	3900837569.55	A. tumefaciens
266	3889112415.17	A. tumefaciens
265	3852589233.11	A. tumefaciens
264	3879274067.23	A. tumefaciens
269	3855015127.12	A. tumefaciens
268	3841403166.28	A. tumefaciens
701	2762688962.76	A. tumefaciens
59	3667277885.06	A. tumefaciens
58	3650700942.65	A. tumefaciens
55	3519567894.17	A. tumefaciens
54	3464580963.26	A. tumefaciens
57	3567816230.61	A. tumefaciens
56	3530080101.55	A. tumefaciens
51	3456629421.78	A. tumefaciens
50	3296250873.28	A. tumefaciens
53	3454742615.32	A. tumefaciens
52	3461750753.58	A. tumefaciens
537	7948172182.98	A. tumefaciens
536	7824855904.1	A. tumefaciens
535	7733750106.8	A. tumefaciens
534	7622563297.96	A. tumefaciens
533	7333342823.11	A. tumefaciens
532	7285229258.56	A. tumefaciens
531	7043583260.69	A. tumefaciens
530	7035092631.65	A. tumefaciens
539	7838737408.71	A. tumefaciens
538	7952080567.78	A. tumefaciens
987	3274417827.18	A. tumefaciens
775	2647728541.02	A. tumefaciens
988	3290725225.81	A. tumefaciens
989	3065117082.79	A. tumefaciens
774	2620908935.01	A. tumefaciens
982	3228999700.42	A. tumefaciens
983	3242746433.15	A. tumefaciens
980	3159996493.0	A. tumefaciens
981	3172934594.39	A. tumefaciens
986	3226573806.41	A. tumefaciens
777	2598941117.03	A. tumefaciens
984	3255145446.98	A. tumefaciens
985	3243420292.59	A. tumefaciens
115	8158146786.82	A. tumefaciens
252	5635082243.58	A. tumefaciens
117	8164885381.29	A. tumefaciens
116	8070814602.43	A. tumefaciens
111	8028631001.01	A. tumefaciens
110	8048712012.55	A. tumefaciens
113	8099251471.11	A. tumefaciens
253	5766484835.84	A. tumefaciens
205	4717285676.11	A. tumefaciens
119	8941845324.23	A. tumefaciens
118	8922168628.37	A. tumefaciens
770	2434115096.17	A. tumefaciens
773	2626434582.48	A. tumefaciens
206	4798418353.59	A. tumefaciens
429	6142498407.53	A. tumefaciens
428	5796943282.86	A. tumefaciens
919	3900702797.66	A. tumefaciens
918	3881026101.8	A. tumefaciens
421	5760689644.59	A. tumefaciens
420	5800716895.77	A. tumefaciens
917	3813774928.94	A. tumefaciens
422	5858803580.14	A. tumefaciens
425	5850447722.99	A. tumefaciens
910	3303124239.64	A. tumefaciens
427	5744786561.63	A. tumefaciens
426	5841283234.5	A. tumefaciens
308	2660127554.86	A. tumefaciens
309	2603388589.38	A. tumefaciens
300	2632499317.51	A. tumefaciens
301	2609588096.3	A. tumefaciens
302	2580477368.17	A. tumefaciens
303	2597593398.13	A. tumefaciens
304	2526568612.37	A. tumefaciens
305	2509856898.07	A. tumefaciens
306	2601636554.82	A. tumefaciens
307	2653928047.94	A. tumefaciens
825	3697466788.3	A. tumefaciens
776	2596919538.68	A. tumefaciens
370	6520129241.89	A. tumefaciens
373	6628081525.38	A. tumefaciens
847	3278595755.75	A. tumefaciens
846	3284795262.67	A. tumefaciens
845	3347329419.39	A. tumefaciens
826	3802723634.0	A. tumefaciens
843	3497600076.18	A. tumefaciens
842	3615660251.38	A. tumefaciens
841	3748410562.53	A. tumefaciens
840	3898142131.76	A. tumefaciens
375	6911776352.77	A. tumefaciens
853	3213770476.9	A. tumefaciens
849	3199349884.73	A. tumefaciens
848	3321048900.94	A. tumefaciens
377	6527811239.59	A. tumefaciens
682	3184929292.55	A. tumefaciens
376	6618647493.11	A. tumefaciens
568	8341706100.31	A. tumefaciens
569	8110302766.05	A. tumefaciens
751	2093681303.31	A. tumefaciens
750	2095029022.2	A. tumefaciens
757	2022386973.77	A. tumefaciens
756	1978586109.68	A. tumefaciens
755	2048802264.11	A. tumefaciens
754	1950823100.44	A. tumefaciens
560	9379719193.2	A. tumefaciens
561	9395487504.27	A. tumefaciens
562	9186995391.23	A. tumefaciens
563	9064892059.34	A. tumefaciens
564	6911776352.77	A. tumefaciens
565	9371093792.28	A. tumefaciens
566	8938071711.33	A. tumefaciens
567	8628770224.94	A. tumefaciens
739	2330340741.26	A. tumefaciens
229	6117565607.97	A. tumefaciens
228	6095597789.98	A. tumefaciens
227	6072956112.55	A. tumefaciens
226	6003413817.57	A. tumefaciens
225	5900717637.77	A. tumefaciens
224	6004357220.79	A. tumefaciens
223	5805433911.9	A. tumefaciens
222	5531173116.78	A. tumefaciens
221	5433193953.11	A. tumefaciens
220	5149768669.5	A. tumefaciens
629	3493152603.83	A. tumefaciens
114	8103025084.01	A. tumefaciens
391	6413120361.63	A. tumefaciens
726	2570639020.23	A. tumefaciens
727	2507431004.06	A. tumefaciens
724	2494223358.89	A. tumefaciens
725	2547727799.02	A. tumefaciens
722	2409047524.73	A. tumefaciens
723	2539641485.65	A. tumefaciens
720	2484924098.51	A. tumefaciens
721	2525490437.25	A. tumefaciens
728	2585598699.97	A. tumefaciens
729	2526299068.59	A. tumefaciens
151	7455580926.88	A. tumefaciens
150	7745070945.52	A. tumefaciens
153	7065146763.01	A. tumefaciens
152	7100591769.95	A. tumefaciens
601	4853405284.5	A. tumefaciens
600	4774833272.93	A. tumefaciens
157	5989532312.95	A. tumefaciens
602	4748687526.37	A. tumefaciens
159	5888992483.39	A. tumefaciens
158	5821202222.97	A. tumefaciens
112	8087930632.39	A. tumefaciens
609	4844240796.02	A. tumefaciens
608	4880359662.4	A. tumefaciens
976	3155549020.64	A. tumefaciens
469	5166615155.69	A. tumefaciens
80	5448827492.29	A. tumefaciens
468	5137100111.89	A. tumefaciens
959	2404060964.82	A. tumefaciens
958	2525220893.47	A. tumefaciens
81	5469447591.39	A. tumefaciens
48	3335739036.9	A. tumefaciens
49	3372396990.84	A. tumefaciens
951	1141113588.36	A. tumefaciens
950	1194078940.93	A. tumefaciens
953	1159307793.44	A. tumefaciens
952	1171706807.27	A. tumefaciens
955	1188283749.68	A. tumefaciens
954	875073878.493	A. tumefaciens
40	2360125328.84	A. tumefaciens
41	2423602888.79	A. tumefaciens
465	5552736619.1	A. tumefaciens
5	652026401.378	A. tumefaciens
464	5501658072.98	A. tumefaciens
620	3315792797.25	A. tumefaciens
374	6533202115.17	A. tumefaciens
466	5560688160.58	A. tumefaciens
460	5662845252.81	A. tumefaciens
489	4992085558.8	A. tumefaciens
488	4942759047.24	A. tumefaciens
487	4760816996.42	A. tumefaciens
486	4708929818.97	A. tumefaciens
485	4655829694.5	A. tumefaciens
484	4710547081.64	A. tumefaciens
483	4751922051.71	A. tumefaciens
482	4638039805.09	A. tumefaciens
481	4702595540.16	A. tumefaciens
480	4781302323.62	A. tumefaciens
472	5123622922.94	A. tumefaciens
473	5212572370.01	A. tumefaciens
470	5074026867.61	A. tumefaciens
471	5149903441.39	A. tumefaciens
476	4922543263.82	A. tumefaciens
477	4823755468.82	A. tumefaciens
474	5041007754.68	A. tumefaciens
475	4911087653.21	A. tumefaciens
478	4858526616.31	A. tumefaciens
479	4883998503.42	A. tumefaciens
0	144034164.665	M. florum
344	3994788342.34	M. florum
345	4224792735.43	M. florum
346	4089502193.26	M. florum
347	4117722627.56	M. florum
340	4075261083.56	M. florum
341	4223536166.92	M. florum
342	4063218968.74	M. florum
343	3966306122.94	M. florum
810	4587941032.82	M. florum
811	4613491259.04	M. florum
812	4854438269.51	M. florum
813	4556055607.05	M. florum
348	4040653092.7	M. florum
349	3450065896.26	M. florum
816	3819339965.1	M. florum
817	4070706022.74	M. florum
595	5017373318.74	M. florum
737	2162449679.75	M. florum
719	5346489552.51	M. florum
718	4975592416.01	M. florum
717	5424763298.84	M. florum
716	5505864324.31	M. florum
715	5397590004.96	M. florum
714	5256697261.56	M. florum
713	4595637514.9	M. florum
712	5068369057.16	M. florum
711	4882658703.81	M. florum
710	5594661831.86	M. florum
618	6996992281.3	M. florum
915	2368474557.24	M. florum
914	2070248965.84	M. florum
606	7130345613.68	M. florum
917	2488895705.45	M. florum
594	5706653499.7	M. florum
736	2708638122.42	M. florum
916	2507430090.87	M. florum
911	1815217916.74	M. florum
619	8060206305.96	M. florum
910	1844642562.52	M. florum
913	1928413796.05	M. florum
298	8731109172.56	M. florum
299	9360231136.44	M. florum
148	9595104732.47	M. florum
297	9201641719.94	M. florum
294	8446496406.62	M. florum
295	8266231183.44	M. florum
292	8524822509.97	M. florum
293	8769120369.78	M. florum
290	8216230228.43	M. florum
291	7843971809.39	M. florum
591	6201270276.72	M. florum
590	5941422381.69	M. florum
593	5631782959.72	M. florum
592	5180989009.25	M. florum
199	3413258910.52	M. florum
198	3873477124.77	M. florum
597	5996711395.83	M. florum
596	5587017706.8	M. florum
195	4580977549.03	M. florum
194	4532861446.76	M. florum
629	4846898858.49	M. florum
196	3731799026.05	M. florum
191	4631449717.23	M. florum
190	4981456402.36	M. florum
193	4419246711.28	M. florum
192	4371863607.31	M. florum
270	7007568399.53	M. florum
271	7388727512.13	M. florum
272	7695696726.03	M. florum
273	7711613260.4	M. florum
274	7193749966.07	M. florum
275	6788820765.95	M. florum
276	6544941762.31	M. florum
277	7369250700.33	M. florum
278	7561243896.2	M. florum
279	8227748773.04	M. florum
738	2108050734.97	M. florum
524	3340063795.22	M. florum
525	3514465032.04	M. florum
526	3613315087.62	M. florum
527	3614833441.22	M. florum
520	3388075183.44	M. florum
521	3435458287.41	M. florum
522	3380273987.32	M. florum
523	3357708111.28	M. florum
599	5806812480.8	M. florum
528	3553471012.66	M. florum
529	3494778792.16	M. florum
994	1862182164.54	M. florum
449	13072448636.6	M. florum
448	12986792550.4	M. florum
443	11948866966.8	M. florum
442	11211575397.6	M. florum
441	11794780254.1	M. florum
440	11516031474.5	M. florum
447	13636176681.3	M. florum
446	12330549649.6	M. florum
445	13388423258.2	M. florum
444	11953579098.7	M. florum
215	2393710641.34	M. florum
108	6322790922.37	M. florum
109	6549549180.16	M. florum
311	8303980595.56	M. florum
102	6588659874.82	M. florum
103	5902416401.07	M. florum
100	6452845762.44	M. florum
101	6005245590.24	M. florum
106	6166191072.68	M. florum
107	6393525257.69	M. florum
104	6542376268.29	M. florum
105	6589968800.34	M. florum
902	1729038260.23	M. florum
903	1824799251.57	M. florum
39	4330868059.89	M. florum
38	4002065968.26	M. florum
906	1871082858.1	M. florum
907	1739562021.45	M. florum
904	1797207101.52	M. florum
905	1716053719.03	M. florum
33	3813894834.92	M. florum
32	3577398171.24	M. florum
31	3567555051.3	M. florum
30	3811329340.89	M. florum
37	3720175767.4	M. florum
36	3829183085.04	M. florum
35	3759234105.04	M. florum
34	3608288813.6	M. florum
641	4515374201.76	M. florum
640	4362177558.43	M. florum
643	4423330558.91	M. florum
642	4368408043.92	M. florum
645	4770667035.97	M. florum
644	4577260200.54	M. florum
438	11789649266.1	M. florum
439	10544494593.6	M. florum
436	11845042994.2	M. florum
437	11099426658.7	M. florum
434	12348612821.9	M. florum
435	12249029768.0	M. florum
432	10406533843.3	M. florum
433	10897904485.1	M. florum
430	9169651580.14	M. florum
431	9533742303.9	M. florum
826	3946410454.97	M. florum
339	4146676060.15	M. florum
338	4131859023.22	M. florum
335	5849116953.74	M. florum
334	5861996780.89	M. florum
337	4068245242.75	M. florum
336	5821786588.79	M. florum
176	7926067618.26	M. florum
330	6859869243.4	M. florum
333	6350226001.36	M. florum
332	6553371242.69	M. florum
559	3086132243.56	M. florum
1000	1730085400.65	M. florum
558	3084456818.88	M. florum
854	2622877322.09	M. florum
818	3931488704.0	M. florum
856	2445125235.92	M. florum
857	2271875853.56	M. florum
850	2230985020.19	M. florum
851	2303604208.26	M. florum
852	2664920009.92	M. florum
853	2654919818.92	M. florum
42	3984578723.25	M. florum
858	2329154434.49	M. florum
859	2271195212.29	M. florum
555	3313571142.61	M. florum
6	790015089.288	M. florum
900	1799667881.51	M. florum
99	6347503436.27	M. florum
98	6348498219.67	M. florum
91	6031895313.91	M. florum
90	6181741107.9	M. florum
93	5826341649.62	M. florum
92	5851106520.53	M. florum
95	5945768014.43	M. florum
94	5489267148.67	M. florum
97	5758225165.35	M. florum
96	5767335286.99	M. florum
814	4262542147.54	M. florum
815	4056203127.93	M. florum
740	2126428049.33	M. florum
741	2122920128.93	M. florum
742	2057630923.79	M. florum
743	2092186557.62	M. florum
744	2134333959.5	M. florum
745	2072552674.76	M. florum
746	2313290257.14	M. florum
747	2384600519.69	M. florum
748	2243969561.39	M. florum
749	2222398468.75	M. florum
557	3206029821.56	M. florum
556	3124562296.94	M. florum
551	3039115638.73	M. florum
550	3081943681.88	M. florum
553	2862305978.94	M. florum
552	3056655240.75	M. florum
238	3497449000.23	M. florum
239	3702426737.29	M. florum
234	3333466810.58	M. florum
235	3030633801.34	M. florum
236	3330273032.3	M. florum
237	3521847372.0	M. florum
230	3082519609.11	M. florum
231	3561062780.7	M. florum
232	3578497668.68	M. florum
233	3294932043.15	M. florum
1	163929832.63	M. florum
146	10437895698.9	M. florum
147	10215587787.9	M. florum
144	9882230635.42	M. florum
145	9817988570.7	M. florum
142	9552329046.34	M. florum
143	9693902431.02	M. florum
140	10013489687.0	M. florum
141	9768144686.75	M. florum
612	7028668278.98	M. florum
613	6889555674.28	M. florum
563	3231370619.7	M. florum
611	6534260930.04	M. florum
616	6233888700.78	M. florum
617	5917861722.26	M. florum
614	7657842599.87	M. florum
149	10055218232.7	M. florum
912	1787625766.69	M. florum
948	5313242844.19	M. florum
949	5093762212.32	M. florum
946	4941926851.54	M. florum
947	5244288647.59	M. florum
944	4965225725.86	M. florum
945	5105647256.08	M. florum
942	5213816861.39	M. florum
943	4819934992.7	M. florum
940	5043761257.31	M. florum
941	5133867690.38	M. florum
768	3986358861.97	M. florum
689	6866309156.98	M. florum
688	5874248323.8	M. florum
929	5272770866.99	M. florum
685	6372844234.41	M. florum
684	6900760076.77	M. florum
687	6790548547.64	M. florum
686	6399755743.19	M. florum
681	5836970124.87	M. florum
680	5344238200.6	M. florum
683	6481642123.97	M. florum
682	5930689192.39	M. florum
623	6499286440.04	M. florum
819	3813685406.84	M. florum
622	6703321750.72	M. florum
133	8525450794.23	M. florum
132	8928442784.57	M. florum
131	8889593875.01	M. florum
130	8987868003.36	M. florum
498	7342182120.5	M. florum
499	7058249995.82	M. florum
135	9612853762.57	M. florum
134	8961480064.79	M. florum
494	7620302615.84	M. florum
495	7507839734.82	M. florum
496	6983170027.76	M. florum
497	6977567826.52	M. florum
490	9741861462.22	M. florum
491	9154939257.25	M. florum
492	8561158282.52	M. florum
493	7933816457.36	M. florum
24	3186762437.84	M. florum
25	3147389958.08	M. florum
26	3394148597.87	M. florum
27	3543784963.78	M. florum
20	2962203174.94	M. florum
21	2780053099.01	M. florum
22	3067754929.2	M. florum
23	3016968618.87	M. florum
927	5206591592.5	M. florum
28	3182626233.19	M. florum
29	3245873514.51	M. florum
820	3812690623.44	M. florum
407	7535850741.03	M. florum
406	6837669866.51	M. florum
939	5028944220.37	M. florum
404	7008772611.01	M. florum
403	6777564006.45	M. florum
402	6777302221.34	M. florum
401	6881178550.93	M. florum
400	6671279253.89	M. florum
933	5023132591.05	M. florum
932	5110516459.03	M. florum
931	5156485923.44	M. florum
930	5359578807.75	M. florum
937	5282456915.87	M. florum
936	5292980677.08	M. florum
935	5196224902.35	M. florum
408	7879051013.43	M. florum
628	4918732691.25	M. florum
379	5393767942.43	M. florum
378	4545793630.94	M. florum
829	3487239381.14	M. florum
828	3773789356.86	M. florum
371	4225944589.89	M. florum
370	4265683568.8	M. florum
373	4289872512.48	M. florum
372	4307359757.48	M. florum
375	4290291368.65	M. florum
374	4208457344.89	M. florum
377	4503489158.0	M. florum
376	4371915964.33	M. florum
708	6119331538.92	M. florum
709	5306802930.62	M. florum
704	6150745751.5	M. florum
705	5922521497.12	M. florum
706	6709081023.03	M. florum
707	6110273774.29	M. florum
700	5885452726.28	M. florum
701	5804613485.92	M. florum
702	6528658728.8	M. florum
703	6131111868.63	M. florum
393	6672169323.25	M. florum
392	6472950858.49	M. florum
88	5700161229.1	M. florum
89	5851787161.8	M. florum
397	6911545623.09	M. florum
396	6912226264.36	M. florum
395	6805941511.81	M. florum
394	6647823308.5	M. florum
82	5525445850.15	M. florum
83	5877860958.24	M. florum
399	6746306864.93	M. florum
81	5946029799.54	M. florum
86	6218495736.62	M. florum
87	6099069371.81	M. florum
84	5586755921.7	M. florum
85	6040848364.5	M. florum
797	4411812014.3	M. florum
928	5299891803.85	M. florum
795	4407989951.77	M. florum
794	4592339022.58	M. florum
793	4230761435.82	M. florum
792	4374481458.36	M. florum
791	4456053697.01	M. florum
790	4520714617.9	M. florum
799	4397466190.56	M. florum
798	4389612637.41	M. florum
7	1142849053.55	M. florum
601	5636076235.44	M. florum
410	7906852591.57	M. florum
610	5580839578.33	M. florum
586	6319597144.1	M. florum
587	6065927377.54	M. florum
584	6059225678.85	M. florum
585	6608293757.68	M. florum
582	6020062627.18	M. florum
583	6195249219.31	M. florum
580	4516107200.06	M. florum
581	5516126300.42	M. florum
588	6198024141.42	M. florum
589	5561467480.57	M. florum
245	4323276291.85	M. florum
244	4103638588.92	M. florum
247	4132801449.6	M. florum
246	4649041676.28	M. florum
241	3663630184.76	M. florum
240	3494150507.91	M. florum
243	3443154769.49	M. florum
242	3818397538.72	M. florum
615	7577265144.61	M. florum
249	4952293541.69	M. florum
248	4196258159.0	M. florum
418	11319116718.7	M. florum
419	11306184534.5	M. florum
519	3487762951.35	M. florum
518	3485773384.55	M. florum
926	5066274776.32	M. florum
511	4153534829.9	M. florum
510	4222698454.59	M. florum
513	4026883196.19	M. florum
512	4208247916.8	M. florum
515	3819182894.04	M. florum
514	3793894452.91	M. florum
517	3428180661.5	M. florum
516	3682269284.22	M. florum
458	13232085193.6	M. florum
459	12214159992.0	M. florum
621	7037307187.44	M. florum
620	7910255797.93	M. florum
627	4958419313.14	M. florum
626	6156400309.76	M. florum
625	5611416078.57	M. florum
624	6015716994.44	M. florum
450	14167600444.1	M. florum
451	12961504109.2	M. florum
452	13053966608.2	M. florum
453	13657328917.8	M. florum
454	12811030031.0	M. florum
455	13429680590.7	M. florum
456	12648304409.8	M. florum
457	13767488089.9	M. florum
179	7355952017.01	M. florum
178	7292128808.46	M. florum
177	7801824407.52	M. florum
296	9006402388.78	M. florum
175	7475954309.05	M. florum
174	8287435776.93	M. florum
173	7911617080.47	M. florum
172	7412497599.65	M. florum
171	8030938731.24	M. florum
170	8224502637.74	M. florum
977	4380450158.74	M. florum
976	4527311602.54	M. florum
975	4602077428.47	M. florum
974	4444273367.3	M. florum
973	4851558633.36	M. florum
972	4882711060.83	M. florum
971	4948995049.37	M. florum
970	5019467599.58	M. florum
654	3351425268.77	M. florum
979	4104738086.36	M. florum
978	4428985117.18	M. florum
182	5768120642.31	M. florum
183	5953150354.39	M. florum
180	6895053161.48	M. florum
181	6221480086.81	M. florum
186	5493246282.26	M. florum
187	4828416830.09	M. florum
184	5643353861.36	M. florum
185	5523927496.54	M. florum
652	3675201086.39	M. florum
188	5152297361.76	M. florum
189	5134862473.78	M. florum
197	3718343271.67	M. florum
658	3790124747.4	M. florum
653	3345351854.34	M. florum
650	4022642277.49	M. florum
651	3694782612.23	M. florum
869	2649945901.92	M. florum
868	2306222059.31	M. florum
13	2756387725.54	M. florum
12	2433763762.37	M. florum
15	2612091775.77	M. florum
14	2712512541.97	M. florum
218	2289572526.65	M. florum
16	2512561078.92	M. florum
19	2601253872.43	M. florum
18	2564080387.55	M. florum
863	2615337911.07	M. florum
862	2500676035.16	M. florum
865	2410674316.13	M. florum
864	2901992600.83	M. florum
867	2538216019.19	M. florum
866	2460989413.27	M. florum
354	3333938023.77	M. florum
884	2201246232.28	M. florum
938	5339578425.74	M. florum
659	4009448308.21	M. florum
656	3663054257.53	M. florum
883	2236534864.41	M. florum
568	3030424373.25	M. florum
881	2287059389.64	M. florum
880	2091820058.48	M. florum
887	2113181723.03	M. florum
886	2153706057.25	M. florum
885	2264074657.44	M. florum
569	3004560004.9	M. florum
889	2003389050.07	M. florum
888	2051662223.4	M. florum
657	4127984603.67	M. florum
356	3327550467.21	M. florum
63	5240309514.0	M. florum
355	3324566117.01	M. florum
322	6337765030.37	M. florum
323	6569758990.25	M. florum
320	7228515027.99	M. florum
321	6495883233.67	M. florum
326	5994093544.78	M. florum
327	5949747148.02	M. florum
324	6591801296.07	M. florum
325	6256873432.98	M. florum
328	5916605153.76	M. florum
329	6540020202.34	M. florum
562	3196919699.91	M. florum
201	3582790944.4	M. florum
200	3707767153.43	M. florum
203	2899898320.0	M. florum
202	3109326403.84	M. florum
205	2481565722.51	M. florum
204	2887227920.92	M. florum
207	2425962566.25	M. florum
206	2353919305.41	M. florum
209	2506068808.32	M. florum
208	2432873693.02	M. florum
350	3209851884.09	M. florum
779	4288040016.75	M. florum
778	4030914686.81	M. florum
77	5685448906.21	M. florum
76	5560420340.15	M. florum
75	5902102258.95	M. florum
74	5407537838.95	M. florum
73	5016902105.55	M. florum
72	4838102878.97	M. florum
71	5081772454.52	M. florum
70	4710037605.7	M. florum
655	3648132506.56	M. florum
79	5275074575.91	M. florum
78	5451936592.72	M. florum
2	502103831.021	M. florum
806	4813076222.95	M. florum
359	3938295116.72	M. florum
358	3575146819.34	M. florum
219	2358997936.44	M. florum
669	4389926779.54	M. florum
668	4397309119.49	M. florum
667	4688728298.17	M. florum
666	4552704757.71	M. florum
665	4236206566.0	M. florum
664	4437676382.66	M. florum
663	4370973537.95	M. florum
662	4279505822.33	M. florum
661	4193797379.02	M. florum
660	4238300846.83	M. florum
769	4306522045.15	M. florum
692	6403211306.57	M. florum
693	6789501407.23	M. florum
690	6842591426.48	M. florum
691	6328078981.49	M. florum
696	6918718534.96	M. florum
697	5947862295.27	M. florum
694	6037078658.99	M. florum
695	6577507829.35	M. florum
698	5761314229.58	M. florum
699	5792047800.89	M. florum
542	3156604793.77	M. florum
543	3333100311.43	M. florum
540	3537659192.33	M. florum
541	3240794883.48	M. florum
546	3292261835.08	M. florum
547	3230689978.43	M. florum
544	3077545692.12	M. florum
545	3071105778.54	M. florum
8	1844380777.41	M. florum
548	3256606703.81	M. florum
549	3002518081.08	M. florum
598	5994826543.07	M. florum
995	1951922098.47	M. florum
11	2059253991.44	M. florum
997	1769248452.33	M. florum
996	1851553689.28	M. florum
991	2163810962.3	M. florum
990	2156323908.3	M. florum
993	1954854091.64	M. florum
992	1996425566.28	M. florum
999	1724169057.28	M. florum
998	1820977189.04	M. florum
120	8250838219.28	M. florum
121	8376337998.53	M. florum
122	8901635989.83	M. florum
123	8961427707.77	M. florum
124	8490947517.41	M. florum
125	8445344552.15	M. florum
126	8860745156.46	M. florum
127	8419637254.86	M. florum
