Pos	Rate	Type
818	0.0	M. florum
856	0.0	M. florum
857	0.0	M. florum
850	0.0	M. florum
851	0.0	M. florum
852	0.0	M. florum
853	0.0	M. florum
42	0.0	M. florum
858	4.95147553971e-05	M. florum
859	0.0	M. florum
555	3.39167005834e-05	M. florum
6	0.0	M. florum
900	0.0	M. florum
99	0.0	M. florum
98	0.0	M. florum
91	0.0	M. florum
90	0.0	M. florum
93	0.0	M. florum
92	0.0	M. florum
95	0.0	M. florum
94	0.0	M. florum
97	0.0	M. florum
96	0.0	M. florum
814	0.0	M. florum
815	0.0	M. florum
740	0.0	M. florum
741	0.0	M. florum
742	0.0	M. florum
743	0.0	M. florum
744	3.00625300625e-05	M. florum
745	0.0	M. florum
746	0.0	M. florum
747	0.0	M. florum
748	0.0	M. florum
749	0.0	M. florum
557	0.0	M. florum
556	0.0	M. florum
551	0.0	M. florum
550	0.0	M. florum
553	0.0	M. florum
552	0.0	M. florum
238	0.0	M. florum
239	0.0	M. florum
234	0.0	M. florum
235	0.0	M. florum
236	0.0	M. florum
237	1.0544518959e-05	M. florum
230	0.0	M. florum
231	0.0	M. florum
232	0.0	M. florum
233	0.0	M. florum
1	0.0	M. florum
146	3.75351704547e-07	M. florum
147	0.0	M. florum
144	0.0	M. florum
145	0.0	M. florum
142	0.0	M. florum
143	0.0	M. florum
140	0.0	M. florum
141	0.0	M. florum
612	0.0	M. florum
613	0.0	M. florum
563	0.0	M. florum
611	0.0	M. florum
616	0.0	M. florum
617	0.0	M. florum
614	0.0	M. florum
149	0.0	M. florum
912	0.0	M. florum
948	0.0	M. florum
949	0.0	M. florum
946	0.0	M. florum
947	0.0	M. florum
944	0.0	M. florum
945	1.377621004e-05	M. florum
942	0.0	M. florum
943	0.0	M. florum
940	0.0	M. florum
941	0.0	M. florum
768	0.0	M. florum
689	0.0	M. florum
688	0.0	M. florum
929	0.0	M. florum
685	0.0	M. florum
684	0.0	M. florum
687	1.29937292263e-06	M. florum
686	0.0	M. florum
681	0.0	M. florum
680	0.0	M. florum
683	0.0	M. florum
682	0.0	M. florum
623	0.0	M. florum
819	0.0	M. florum
622	0.0	M. florum
133	0.0	M. florum
132	0.0	M. florum
131	0.0	M. florum
130	0.0	M. florum
498	0.0	M. florum
499	0.0	M. florum
135	3.25839035516e-05	M. florum
134	0.0	M. florum
494	0.0	M. florum
495	0.0	M. florum
496	0.0	M. florum
497	0.0	M. florum
490	0.0	M. florum
491	0.0	M. florum
492	0.0	M. florum
493	0.0	M. florum
24	4.84977871361e-05	M. florum
25	0.0	M. florum
26	0.0	M. florum
27	0.0	M. florum
20	0.0	M. florum
21	0.0	M. florum
22	0.0	M. florum
23	0.0	M. florum
927	0.0	M. florum
28	0.0	M. florum
29	0.0	M. florum
820	0.0	M. florum
407	0.0	M. florum
406	0.0	M. florum
939	0.0	M. florum
404	0.0	M. florum
403	0.0	M. florum
402	9.79815794631e-06	M. florum
401	0.0	M. florum
400	0.0	M. florum
933	0.0	M. florum
932	0.0	M. florum
931	0.0	M. florum
930	0.0	M. florum
937	0.0	M. florum
936	0.0	M. florum
935	0.0	M. florum
408	0.0	M. florum
628	0.0	M. florum
379	0.0	M. florum
378	0.0	M. florum
829	0.0	M. florum
828	0.0	M. florum
371	0.0	M. florum
370	1.12120192847e-05	M. florum
373	0.0	M. florum
372	0.0	M. florum
375	0.0	M. florum
374	0.0	M. florum
377	0.0	M. florum
376	0.0	M. florum
708	0.0	M. florum
709	0.0	M. florum
704	0.0	M. florum
705	0.0	M. florum
706	0.0	M. florum
707	0.0	M. florum
700	0.0	M. florum
701	0.0	M. florum
702	2.75709953129e-05	M. florum
703	0.0	M. florum
393	0.0	M. florum
392	0.0	M. florum
88	0.0	M. florum
89	0.0	M. florum
397	0.0	M. florum
396	0.0	M. florum
395	0.0	M. florum
394	0.0	M. florum
82	0.0	M. florum
83	0.0	M. florum
399	0.0	M. florum
81	0.0	M. florum
86	0.0	M. florum
87	4.95000495e-05	M. florum
84	0.0	M. florum
85	0.0	M. florum
797	0.0	M. florum
928	0.0	M. florum
795	0.0	M. florum
794	0.0	M. florum
793	0.0	M. florum
792	0.0	M. florum
791	0.0	M. florum
790	0.0	M. florum
799	5.35630115268e-06	M. florum
798	0.0	M. florum
7	0.0	M. florum
601	0.0	M. florum
410	0.0	M. florum
610	0.0	M. florum
586	0.0	M. florum
587	0.0	M. florum
584	0.0	M. florum
585	0.0	M. florum
582	0.0	M. florum
583	0.0	M. florum
580	0.0	M. florum
581	0.0	M. florum
588	0.0	M. florum
589	0.0	M. florum
245	0.0	M. florum
244	0.0	M. florum
247	0.0	M. florum
246	0.0	M. florum
241	0.0	M. florum
240	0.0	M. florum
243	0.0	M. florum
242	0.0	M. florum
615	0.0	M. florum
249	1.12023731107e-06	M. florum
248	0.0	M. florum
418	0.0	M. florum
419	0.0	M. florum
519	0.0	M. florum
518	0.0	M. florum
926	0.0	M. florum
511	0.0	M. florum
510	0.0	M. florum
513	0.0	M. florum
512	0.0	M. florum
515	0.0	M. florum
514	0.0	M. florum
517	0.0	M. florum
516	0.0	M. florum
458	0.0	M. florum
459	0.0	M. florum
621	0.0	M. florum
620	0.0	M. florum
627	0.0	M. florum
626	0.0	M. florum
625	0.0	M. florum
624	0.0	M. florum
450	7.61485423109e-07	M. florum
451	0.0	M. florum
452	0.0	M. florum
453	0.0	M. florum
454	0.0	M. florum
455	0.0	M. florum
456	9.94906080866e-06	M. florum
457	0.0	M. florum
179	0.0	M. florum
178	0.0	M. florum
177	5.34245111657e-07	M. florum
296	0.0	M. florum
175	0.0	M. florum
174	0.0	M. florum
173	0.0	M. florum
172	0.0	M. florum
171	0.0	M. florum
170	0.0	M. florum
977	0.0	M. florum
976	0.0	M. florum
975	1.04854776135e-05	M. florum
974	0.0	M. florum
973	0.0	M. florum
972	0.0	M. florum
971	0.0	M. florum
970	0.0	M. florum
654	0.0	M. florum
979	0.0	M. florum
978	0.0	M. florum
182	0.0	M. florum
183	0.0	M. florum
180	0.0	M. florum
181	0.0	M. florum
186	0.0	M. florum
187	0.0	M. florum
184	0.0	M. florum
185	0.0	M. florum
652	0.0	M. florum
188	0.0	M. florum
189	0.0	M. florum
197	0.0	M. florum
658	0.0	M. florum
653	0.0	M. florum
650	0.0	M. florum
651	0.0	M. florum
869	0.0	M. florum
868	0.0	M. florum
13	0.0	M. florum
12	0.0	M. florum
15	0.0	M. florum
14	0.0	M. florum
218	0.0	M. florum
16	0.0	M. florum
19	0.0	M. florum
18	0.0	M. florum
863	0.0	M. florum
862	0.0	M. florum
865	0.0	M. florum
864	0.0	M. florum
867	0.0	M. florum
866	0.0	M. florum
354	1.66327358855e-06	M. florum
884	0.0	M. florum
938	0.0	M. florum
659	0.0	M. florum
656	0.0	M. florum
883	0.0	M. florum
568	0.0	M. florum
881	0.0	M. florum
880	0.0	M. florum
887	0.0	M. florum
886	0.0	M. florum
885	0.0	M. florum
569	0.0	M. florum
889	0.0	M. florum
888	0.0	M. florum
657	0.0	M. florum
356	0.0	M. florum
63	1.83918193188e-05	M. florum
355	0.0	M. florum
322	0.0	M. florum
323	0.0	M. florum
320	0.0	M. florum
321	0.0	M. florum
326	0.0	M. florum
327	0.0	M. florum
324	3.9748787662e-06	M. florum
325	0.0	M. florum
328	0.0	M. florum
329	0.0	M. florum
562	0.0	M. florum
201	0.0	M. florum
200	0.0	M. florum
203	0.0	M. florum
202	0.0	M. florum
205	0.0	M. florum
204	0.0	M. florum
207	1.43661648086e-05	M. florum
206	0.0	M. florum
209	0.0	M. florum
208	0.0	M. florum
350	0.0	M. florum
779	0.0	M. florum
778	9.6463642853e-06	M. florum
77	0.0	M. florum
76	0.0	M. florum
75	3.81679389313e-06	M. florum
74	0.0	M. florum
73	0.0	M. florum
72	0.0	M. florum
71	0.0	M. florum
70	0.0	M. florum
655	0.0	M. florum
79	0.0	M. florum
78	0.0	M. florum
2	0.0	M. florum
806	0.0	M. florum
359	0.0	M. florum
358	0.0	M. florum
219	0.0	M. florum
669	0.0	M. florum
668	0.0	M. florum
667	0.0	M. florum
666	0.0	M. florum
665	0.0	M. florum
664	0.0	M. florum
663	0.0	M. florum
662	0.0	M. florum
661	0.0	M. florum
660	5.68459588208e-06	M. florum
769	0.0	M. florum
692	0.0	M. florum
693	0.0	M. florum
690	0.0	M. florum
691	0.0	M. florum
696	0.0	M. florum
697	0.0	M. florum
694	0.0	M. florum
695	0.0	M. florum
698	0.0	M. florum
699	4.75095680575e-06	M. florum
542	0.0	M. florum
543	0.0	M. florum
540	1.23316726681e-05	M. florum
541	0.0	M. florum
546	0.0	M. florum
547	0.0	M. florum
544	0.0	M. florum
545	0.0	M. florum
8	0.0	M. florum
548	0.0	M. florum
549	0.0	M. florum
598	0.0	M. florum
995	0.0	M. florum
11	0.0	M. florum
997	0.0	M. florum
996	0.0	M. florum
991	0.0	M. florum
990	0.0	M. florum
993	0.0	M. florum
992	0.0	M. florum
999	0.0	M. florum
998	0.0	M. florum
120	0.0	M. florum
121	0.0	M. florum
122	0.0	M. florum
123	0.0	M. florum
124	0.0	M. florum
125	0.0	M. florum
126	0.0	M. florum
127	0.0	M. florum
128	0.0	M. florum
129	0.0	M. florum
765	0.0	M. florum
17	9.71250971251e-05	M. florum
414	0.0	M. florum
415	0.0	M. florum
416	2.91515443031e-06	M. florum
417	0.0	M. florum
576	0.0	M. florum
411	0.0	M. florum
412	0.0	M. florum
413	0.0	M. florum
920	0.0	M. florum
137	0.0	M. florum
922	0.0	M. florum
923	0.0	M. florum
924	0.0	M. florum
925	0.0	M. florum
776	0.0	M. florum
136	0.0	M. florum
319	0.0	M. florum
318	0.0	M. florum
313	0.0	M. florum
312	0.0	M. florum
861	0.0	M. florum
310	0.0	M. florum
317	0.0	M. florum
316	0.0	M. florum
315	0.0	M. florum
314	0.0	M. florum
921	0.0	M. florum
139	0.0	M. florum
832	0.0	M. florum
833	0.0	M. florum
830	0.0	M. florum
831	0.0	M. florum
836	0.0	M. florum
837	0.0	M. florum
834	0.0	M. florum
835	0.0	M. florum
838	0.0	M. florum
839	0.0	M. florum
3	0.0	M. florum
368	0.0	M. florum
369	0.0	M. florum
366	0.0	M. florum
367	0.0	M. florum
364	0.0	M. florum
365	0.0	M. florum
362	0.0	M. florum
363	2.68348270177e-05	M. florum
360	0.0	M. florum
361	0.0	M. florum
882	0.0	M. florum
380	0.0	M. florum
381	0.0	M. florum
382	0.0	M. florum
383	0.0	M. florum
384	0.0	M. florum
385	0.0	M. florum
386	0.0	M. florum
387	0.0	M. florum
388	0.0	M. florum
389	0.0	M. florum
784	0.0	M. florum
785	0.0	M. florum
786	9.06289650172e-06	M. florum
787	0.0	M. florum
780	0.0	M. florum
781	0.0	M. florum
782	0.0	M. florum
783	0.0	M. florum
788	0.0	M. florum
789	0.0	M. florum
860	0.0	M. florum
605	0.0	M. florum
579	0.0	M. florum
578	0.0	M. florum
604	0.0	M. florum
573	0.0	M. florum
572	0.0	M. florum
571	0.0	M. florum
570	0.0	M. florum
577	0.0	M. florum
607	0.0	M. florum
575	0.0	M. florum
574	0.0	M. florum
60	5.93225366317e-06	M. florum
61	0.0	M. florum
258	0.0	M. florum
259	0.0	M. florum
64	0.0	M. florum
65	0.0	M. florum
66	6.14212886186e-06	M. florum
67	0.0	M. florum
68	0.0	M. florum
69	0.0	M. florum
250	0.0	M. florum
251	0.0	M. florum
256	0.0	M. florum
257	0.0	M. florum
254	0.0	M. florum
255	0.0	M. florum
603	0.0	M. florum
602	0.0	M. florum
405	0.0	M. florum
731	0.0	M. florum
730	0.0	M. florum
733	0.0	M. florum
732	0.0	M. florum
735	0.0	M. florum
734	0.0	M. florum
508	0.0	M. florum
509	0.0	M. florum
506	0.0	M. florum
507	0.0	M. florum
504	0.0	M. florum
505	0.0	M. florum
502	0.0	M. florum
503	0.0	M. florum
500	0.0	M. florum
501	0.0	M. florum
630	0.0	M. florum
631	0.0	M. florum
632	0.0	M. florum
633	0.0	M. florum
469	0.0	M. florum
468	0.0	M. florum
636	0.0	M. florum
637	0.0	M. florum
638	0.0	M. florum
639	0.0	M. florum
467	0.0	M. florum
466	0.0	M. florum
461	0.0	M. florum
460	0.0	M. florum
463	0.0	M. florum
462	0.0	M. florum
901	0.0	M. florum
168	0.0	M. florum
169	0.0	M. florum
164	0.0	M. florum
165	0.0	M. florum
166	0.0	M. florum
167	0.0	M. florum
160	0.0	M. florum
161	0.0	M. florum
162	0.0	M. florum
163	0.0	M. florum
964	0.0	M. florum
965	0.0	M. florum
966	0.0	M. florum
967	0.0	M. florum
960	0.0	M. florum
961	0.0	M. florum
962	0.0	M. florum
963	0.0	M. florum
968	0.0	M. florum
969	0.0	M. florum
409	0.0	M. florum
934	0.0	M. florum
908	0.0	M. florum
909	0.0	M. florum
600	0.0	M. florum
878	0.0	M. florum
879	0.0	M. florum
876	0.0	M. florum
877	0.0	M. florum
874	0.0	M. florum
875	0.0	M. florum
872	0.0	M. florum
873	0.0	M. florum
870	0.0	M. florum
871	0.0	M. florum
9	0.0	M. florum
890	0.0	M. florum
891	0.0	M. florum
892	0.0	M. florum
893	0.0	M. florum
894	0.0	M. florum
895	0.0	M. florum
896	0.0	M. florum
897	0.0	M. florum
898	0.0	M. florum
899	0.0	M. florum
646	0.0	M. florum
649	0.0	M. florum
648	0.0	M. florum
357	0.0	M. florum
46	0.0	M. florum
809	0.0	M. florum
808	0.0	M. florum
353	0.0	M. florum
352	0.0	M. florum
351	0.0	M. florum
47	0.0	M. florum
803	0.0	M. florum
802	0.0	M. florum
801	4.30442781013e-06	M. florum
800	0.0	M. florum
807	0.0	M. florum
44	0.0	M. florum
805	0.0	M. florum
804	0.0	M. florum
216	0.0	M. florum
217	0.0	M. florum
214	0.0	M. florum
45	0.0	M. florum
212	0.0	M. florum
213	0.0	M. florum
210	0.0	M. florum
211	0.0	M. florum
762	0.0	M. florum
763	0.0	M. florum
760	0.0	M. florum
761	0.0	M. florum
766	0.0	M. florum
767	0.0	M. florum
764	0.0	M. florum
43	0.0	M. florum
957	0.0	M. florum
956	0.0	M. florum
289	0.0	M. florum
288	0.0	M. florum
4	0.0	M. florum
281	0.0	M. florum
280	0.0	M. florum
283	0.0	M. florum
282	0.0	M. florum
285	0.0	M. florum
284	0.0	M. florum
287	0.0	M. florum
286	0.0	M. florum
678	0.0	M. florum
679	0.0	M. florum
674	0.0	M. florum
675	0.0	M. florum
676	0.0	M. florum
677	0.0	M. florum
670	0.0	M. florum
671	0.0	M. florum
672	0.0	M. florum
673	0.0	M. florum
263	0.0	M. florum
262	0.0	M. florum
261	0.0	M. florum
260	0.0	M. florum
267	0.0	M. florum
266	0.0	M. florum
265	0.0	M. florum
264	6.35162601626e-06	M. florum
269	0.0	M. florum
268	0.0	M. florum
59	0.0	M. florum
58	0.0	M. florum
55	0.0	M. florum
54	2.49269146986e-05	M. florum
57	2.08594075928e-05	M. florum
56	0.0	M. florum
51	0.0	M. florum
50	0.0	M. florum
53	0.0	M. florum
52	0.0	M. florum
537	0.0	M. florum
536	0.0	M. florum
535	0.0	M. florum
534	0.0	M. florum
533	0.0	M. florum
532	0.0	M. florum
531	0.0	M. florum
530	0.0	M. florum
539	0.0	M. florum
538	0.0	M. florum
987	0.0	M. florum
775	0.0	M. florum
988	0.0	M. florum
989	0.0	M. florum
774	0.0	M. florum
982	0.0	M. florum
983	0.0	M. florum
980	0.0	M. florum
981	0.0	M. florum
986	5.05387430004e-06	M. florum
777	0.0	M. florum
984	0.0	M. florum
985	0.0	M. florum
115	0.0	M. florum
252	0.0	M. florum
117	1.95973034111e-05	M. florum
116	0.0	M. florum
111	0.0	M. florum
110	0.0	M. florum
113	0.0	M. florum
253	0.0	M. florum
771	0.0	M. florum
119	0.0	M. florum
118	0.0	M. florum
770	0.0	M. florum
647	0.0	M. florum
773	0.0	M. florum
772	0.0	M. florum
429	0.0	M. florum
428	0.0	M. florum
919	0.0	M. florum
918	0.0	M. florum
421	0.0	M. florum
420	0.0	M. florum
423	4.82902825464e-07	M. florum
422	0.0	M. florum
425	0.0	M. florum
424	0.0	M. florum
427	0.0	M. florum
426	0.0	M. florum
308	0.0	M. florum
309	5.79777365492e-06	M. florum
855	0.0	M. florum
300	0.0	M. florum
301	0.0	M. florum
302	0.0	M. florum
303	0.0	M. florum
304	0.0	M. florum
305	0.0	M. florum
306	0.0	M. florum
307	0.0	M. florum
825	0.0	M. florum
824	0.0	M. florum
827	0.0	M. florum
138	9.25960220749e-06	M. florum
847	0.0	M. florum
846	0.0	M. florum
845	0.0	M. florum
844	0.0	M. florum
843	0.0	M. florum
842	0.0	M. florum
841	0.0	M. florum
840	0.0	M. florum
821	0.0	M. florum
849	3.23425725282e-06	M. florum
848	0.0	M. florum
823	0.0	M. florum
822	0.0	M. florum
62	0.0	M. florum
554	0.0	M. florum
390	0.0	M. florum
753	0.0	M. florum
752	0.0	M. florum
751	0.0	M. florum
750	0.0	M. florum
757	0.0	M. florum
756	4.24917141157e-06	M. florum
755	0.0	M. florum
754	0.0	M. florum
560	0.0	M. florum
561	0.0	M. florum
759	0.0	M. florum
758	0.0	M. florum
564	0.0	M. florum
565	0.0	M. florum
566	0.0	M. florum
567	0.0	M. florum
739	0.0	M. florum
229	0.0	M. florum
228	0.0	M. florum
227	0.0	M. florum
226	0.0	M. florum
225	0.0	M. florum
224	0.0	M. florum
223	0.0	M. florum
222	0.0	M. florum
221	0.0	M. florum
220	0.0	M. florum
114	6.59804697809e-06	M. florum
391	0.0	M. florum
726	0.0	M. florum
727	0.0	M. florum
724	0.0	M. florum
725	0.0	M. florum
722	0.0	M. florum
723	0.0	M. florum
720	0.0	M. florum
721	0.0	M. florum
728	0.0	M. florum
729	0.0	M. florum
151	0.0	M. florum
150	0.0	M. florum
153	0.0	M. florum
152	0.0	M. florum
155	2.72973445143e-06	M. florum
154	0.0	M. florum
157	0.0	M. florum
156	0.0	M. florum
159	3.82096487005e-06	M. florum
158	0.0	M. florum
112	0.0	M. florum
609	3.83965596683e-05	M. florum
608	0.0	M. florum
634	0.0	M. florum
80	0.0	M. florum
635	0.0	M. florum
959	0.0	M. florum
958	0.0	M. florum
398	0.0	M. florum
48	0.0	M. florum
49	0.0	M. florum
951	0.0	M. florum
950	0.0	M. florum
953	0.0	M. florum
952	0.0	M. florum
955	0.0	M. florum
954	0.0	M. florum
40	0.0	M. florum
41	0.0	M. florum
465	0.0	M. florum
5	0.0	M. florum
331	0.0	M. florum
464	0.0	M. florum
10	0.0	M. florum
796	0.0	M. florum
489	0.0	M. florum
488	0.0	M. florum
487	0.0	M. florum
486	2.79782888479e-06	M. florum
485	0.0	M. florum
484	0.0	M. florum
483	0.0	M. florum
482	0.0	M. florum
481	0.0	M. florum
480	0.0	M. florum
472	0.0	M. florum
473	0.0	M. florum
470	0.0	M. florum
471	0.0	M. florum
476	0.0	M. florum
477	0.0	M. florum
474	0.0	M. florum
475	0.0	M. florum
478	0.0	M. florum
479	0.0	M. florum
